trigger_tag,trigger_canonical,safety_bin,safety_class,slot,related_tag,related_canonical,support,confidence,lift,pmi,score,related_group,related_subgroup
white apron,white_apron,sfw,clean,expression,open mouth,open_mouth,350,0.23761,1.201493,0.264829,0.729792,人物,嘴巴
white apron,white_apron,sfw,clean,clothing,apron,apron,1470,0.997963,38.908348,5.282008,123.098426,服饰,腰部
white apron,white_apron,sfw,clean,clothing,maid apron,maid_apron,1060,0.71962,47.536834,5.570974,103.630517,服饰,腰部
white apron,white_apron,sfw,clean,clothing,maid,maid,1201,0.815343,34.949115,5.127184,87.855768,服饰,正装
white apron,white_apron,sfw,clean,clothing,frilled apron,frilled_apron,795,0.539715,55.219702,5.787111,86.601128,服饰,裙子
white apron,white_apron,sfw,clean,clothing,maid headdress,maid_headdress,1128,0.765784,29.926684,4.903361,70.038771,服饰,头饰
white apron,white_apron,sfw,clean,clothing,enmaided,enmaided,559,0.379498,43.687619,5.449153,45.677964,服饰,衣服风格
white apron,white_apron,sfw,clean,clothing,waist apron,waist_apron,415,0.281738,49.511108,5.62968,36.663813,服饰,腰部
white apron,white_apron,sfw,clean,clothing,puffy sleeves,puffy_sleeves,859,0.583164,17.526883,4.131498,30.03984,服饰,手臂
white apron,white_apron,sfw,clean,clothing,puffy short sleeves,puffy_short_sleeves,563,0.382213,27.272557,4.769378,28.750812,服饰,手臂
white apron,white_apron,sfw,clean,clothing,frills,frills,1283,0.871012,10.373309,3.374804,28.114138,服饰,衣服装饰
white apron,white_apron,sfw,clean,clothing,black dress,black_dress,893,0.606246,9.57991,3.260012,17.165983,服饰,裙子
white apron,white_apron,sfw,clean,clothing,frilled dress,frilled_dress,365,0.247794,15.597054,3.963202,9.948246,服饰,裙子
white apron,white_apron,sfw,clean,style_light,blurry,blurry,229,0.155465,1.573682,0.654144,0.581881,画面,背景
white apron,white_apron,sfw,clean,style_light,blurry background,blurry_background,187,0.126952,1.951333,0.96446,0.568397,画面,背景
fire,fire,sfw,clean,scene,fireplace,fireplace,802,0.721872,70.294215,6.135334,147.640878,场景,家具
fire,fire,sfw,clean,scene,couch,couch,760,0.684068,21.644123,4.435903,42.737557,场景,家具
fire,fire,sfw,clean,scene,on couch,on_couch,375,0.337534,22.155437,4.469589,19.334613,场景,室内
fire,fire,sfw,clean,scene,indoors,indoors,860,0.774077,2.888951,1.530546,6.573564,场景,室内
fire,fire,sfw,clean,scene,pillow,pillow,212,0.190819,3.167727,1.663448,1.418283,场景,床上用品
fire,fire,sfw,clean,pose_action,holding cup,holding_cup,771,0.693969,39.478035,5.302978,79.248653,表情动作,手部动作(拿着某物)
fire,fire,sfw,clean,pose_action,holding,holding,882,0.793879,5.334485,2.415349,12.494612,表情动作,手部动作(拿着某物)
fire,fire,sfw,clean,pose_action,sitting,sitting,858,0.772277,2.721597,1.444454,6.176262,表情动作,腿部动作
fire,fire,sfw,clean,expression,smile,smile,908,0.817282,1.849144,0.886857,4.477659,表情动作,笑
fire,fire,sfw,clean,expression,closed mouth,closed_mouth,752,0.676868,1.538177,0.621221,3.000525,人物,嘴巴
fire,fire,sfw,clean,clothing,sweater,sweater,530,0.477048,14.389838,3.846978,18.756897,服饰,外套
fire,fire,sfw,clean,clothing,white sweater,white_sweater,205,0.184518,14.154566,3.823196,6.091813,服饰,上半身服装
fire,fire,sfw,clean,clothing,shorts,shorts,391,0.351935,5.225117,2.385463,4.786929,服饰,裤子
fire,fire,sfw,clean,clothing,long sleeves,long_sleeves,734,0.660666,2.130766,1.091372,4.042385,服饰,手臂
fire,fire,sfw,clean,clothing,short shorts,short_shorts,237,0.213321,5.003349,2.322894,2.553776,服饰,裤子
fire,fire,sfw,clean,prop,mug,mug,792,0.712871,56.899778,5.830351,117.799753,物品,餐具
fire,fire,sfw,clean,prop,coffee mug,coffee_mug,361,0.324932,62.838756,5.973583,52.462385,物品,餐具
fire,fire,sfw,clean,prop,cup,cup,800,0.720072,19.547747,4.28893,40.939211,物品,餐具
fire,fire,sfw,clean,prop,coffee,coffee,283,0.254725,55.338273,5.790206,34.773133,物品,食物
fire,fire,sfw,clean,prop,potted plant,potted_plant,170,0.153015,10.908897,3.447433,3.764564,物品,植物
fire,fire,sfw,clean,prop,plant,plant,195,0.175518,5.042611,2.334171,2.046057,物品,植物
fire,fire,sfw,clean,style_light,steam,steam,565,0.508551,22.976672,4.522098,32.246184,服饰,小装饰
holding sword,holding_sword,sfw,clean,scene,outdoors,outdoors,206,0.26893,1.17242,0.229489,0.736049,环境,大自然
holding sword,holding_sword,sfw,clean,camera,full body,full_body,191,0.249347,2.112675,1.079071,1.2133,镜头,人物构图
holding sword,holding_sword,sfw,clean,pose_action,holding weapon,holding_weapon,761,0.993473,54.967058,5.780495,157.657032,表情动作,手部拿着某物
holding sword,holding_sword,sfw,clean,pose_action,holding,holding,756,0.986945,6.631794,2.729399,18.877903,表情动作,手部动作(拿着某物)
holding sword,holding_sword,sfw,clean,pose_action,standing,standing,310,0.4047,1.969277,0.977666,1.996519,表情动作,基础动作
holding sword,holding_sword,sfw,clean,clothing,armor,armor,214,0.279373,26.518364,4.72892,17.41187,服饰,盔甲
holding sword,holding_sword,sfw,clean,clothing,wide sleeves,wide_sleeves,175,0.22846,6.614139,2.725553,3.42584,服饰,手臂
holding sword,holding_sword,sfw,clean,clothing,gloves,gloves,295,0.385117,3.557255,1.830764,3.403394,服饰,手套
holding sword,holding_sword,sfw,clean,clothing,black gloves,black_gloves,212,0.276762,5.082738,2.345606,3.30064,服饰,手部装饰物
holding sword,holding_sword,sfw,clean,clothing,long sleeves,long_sleeves,340,0.443864,1.431542,0.51757,1.616527,服饰,手臂
holding sword,holding_sword,sfw,clean,clothing,thighhighs,thighhighs,212,0.276762,2.262509,1.177923,1.469233,服饰,袜子
holding sword,holding_sword,sfw,clean,clothing,jewelry,jewelry,259,0.33812,1.514833,0.599159,1.244508,服饰,首饰
holding sword,holding_sword,sfw,clean,clothing,dress,dress,267,0.348564,1.460957,0.546914,1.243801,服饰,裙子
holding sword,holding_sword,sfw,clean,prop,sword,sword,766,1,71.477547,6.159418,206.560228,物品,武器
holding sword,holding_sword,sfw,clean,prop,weapon,weapon,766,1,37.846822,5.2421,109.372083,物品,武器
holding sword,holding_sword,sfw,clean,prop,katana,katana,265,0.345953,82.759757,6.370858,69.840501,物品,武器
holding sword,holding_sword,sfw,clean,prop,sheath,sheath,179,0.233681,74.969179,6.228226,39.881124,物品,武器
strapless leotard,strapless_leotard,sfw,clean,scene,indoors,indoors,514,0.385019,1.436937,0.522997,1.504463,场景,室内
strapless leotard,strapless_leotard,sfw,clean,camera,cowboy shot,cowboy_shot,366,0.274157,1.569097,0.649934,1.107792,镜头,镜头
strapless leotard,strapless_leotard,sfw,clean,camera,full body,full_body,290,0.217228,1.840538,0.880128,0.990396,镜头,人物构图
strapless leotard,strapless_leotard,sfw,clean,pose_action,standing,standing,320,0.2397,1.166387,0.222046,0.704135,表情动作,基础动作
strapless leotard,strapless_leotard,sfw,clean,expression,closed mouth,closed_mouth,716,0.53633,1.218805,0.285467,1.870141,人物,嘴巴
strapless leotard,strapless_leotard,sfw,clean,clothing,playboy bunny,playboy_bunny,1263,0.946067,50.782715,5.666266,149.167977,服饰,衣服风格
strapless leotard,strapless_leotard,sfw,clean,clothing,leotard,leotard,1333,0.998502,26.463976,4.725958,82.657313,服饰,正装
strapless leotard,strapless_leotard,sfw,clean,clothing,strapless,strapless,1273,0.953558,24.337636,4.605117,72.1337,服饰,上半身服装
strapless leotard,strapless_leotard,sfw,clean,clothing,detached collar,detached_collar,1126,0.843446,22.987436,4.522774,59.239673,服饰,上半身服装
strapless leotard,strapless_leotard,sfw,clean,clothing,wrist cuffs,wrist_cuffs,896,0.671161,28.532445,4.834531,56.628609,服饰,手
strapless leotard,strapless_leotard,sfw,clean,clothing,black leotard,black_leotard,734,0.549813,33.486792,5.06552,52.869863,服饰,上半身服装
strapless leotard,strapless_leotard,sfw,clean,clothing,highleg leotard,highleg_leotard,646,0.483895,36.246592,5.179773,49.407224,服饰,上半身服装
strapless leotard,strapless_leotard,sfw,clean,clothing,fake tail,fake_tail,388,0.290637,45.561157,5.509732,34.426987,服饰,其他装饰物
strapless leotard,strapless_leotard,sfw,clean,clothing,bowtie,bowtie,949,0.710861,11.451676,3.517487,24.273657,服饰,领口
strapless leotard,strapless_leotard,sfw,clean,clothing,black bowtie,black_bowtie,345,0.258427,30.910778,4.950038,20.37168,服饰,衣服装饰
strapless leotard,strapless_leotard,sfw,clean,clothing,highleg,highleg,654,0.489888,13.507159,3.755652,18.674258,服饰,上衣
strapless leotard,strapless_leotard,sfw,clean,clothing,blue leotard,blue_leotard,173,0.129588,37.768062,5.239095,11.073088,服饰,上半身服装
strapless leotard,strapless_leotard,sfw,clean,style_light,blurry,blurry,204,0.152809,1.546796,0.629283,0.550827,画面,背景
christmas tree,christmas_tree,sfw,clean,scene,christmas,christmas,693,0.953232,74.223899,6.213812,201.429575,环境,氛围
christmas tree,christmas_tree,sfw,clean,scene,couch,couch,202,0.277854,8.791387,3.136091,5.682596,场景,家具
christmas tree,christmas_tree,sfw,clean,scene,indoors,indoors,504,0.69326,2.587331,1.371464,4.862635,场景,室内
christmas tree,christmas_tree,sfw,clean,scene,night,night,216,0.297111,4.28884,2.100588,2.999754,环境,天气
christmas tree,christmas_tree,sfw,clean,scene,window,window,204,0.280605,2.844926,1.508391,1.860372,场景,家具
christmas tree,christmas_tree,sfw,clean,pose_action,sitting,sitting,325,0.447043,1.575432,0.655747,1.778352,表情动作,腿部动作
christmas tree,christmas_tree,sfw,clean,pose_action,holding,holding,227,0.312242,2.098116,1.069094,1.555745,表情动作,手部动作(拿着某物)
christmas tree,christmas_tree,sfw,clean,expression,smile,smile,575,0.790922,1.789503,0.839559,3.916511,表情动作,笑
christmas tree,christmas_tree,sfw,clean,expression,closed mouth,closed_mouth,393,0.540578,1.228459,0.29685,1.730124,人物,嘴巴
christmas tree,christmas_tree,sfw,clean,expression,open mouth,open_mouth,206,0.283356,1.432811,0.518848,0.947779,人物,嘴巴
christmas tree,christmas_tree,sfw,clean,clothing,santa hat,santa_hat,404,0.555708,69.586292,6.120731,101.198583,服饰,帽子
christmas tree,christmas_tree,sfw,clean,clothing,santa costume,santa_costume,221,0.303989,61.071537,5.932428,43.880634,服饰,风格
christmas tree,christmas_tree,sfw,clean,clothing,fur trim,fur_trim,347,0.477304,19.113173,4.256495,23.287465,服饰,装饰
christmas tree,christmas_tree,sfw,clean,clothing,hat,hat,419,0.576341,7.333487,2.874499,11.126318,服饰,帽子
christmas tree,christmas_tree,sfw,clean,clothing,red dress,red_dress,168,0.231087,13.89054,3.796031,7.223665,服饰,裙子
christmas tree,christmas_tree,sfw,clean,clothing,bell,bell,181,0.248968,12.634801,3.659331,7.175368,服饰,小装饰
christmas tree,christmas_tree,sfw,clean,clothing,bow,bow,189,0.259972,1.572737,0.653277,0.939928,服饰,头部装饰物
christmas tree,christmas_tree,sfw,clean,clothing,ribbon,ribbon,169,0.232462,1.307853,0.3872,0.684926,服饰,小装饰
christmas tree,christmas_tree,sfw,clean,prop,gift box,gift_box,295,0.405777,71.460812,6.15908,72.037655,物品,餐具
christmas tree,christmas_tree,sfw,clean,prop,gift,gift,317,0.436039,63.541098,5.989618,69.668981,物品,其他物品
christmas tree,christmas_tree,sfw,clean,prop,box,box,283,0.389271,50.502113,5.658272,48.496167,物品,其他物品
christmas,christmas,sfw,clean,scene,indoors,indoors,578,0.543744,2.029319,1.020996,3.055815,场景,室内
christmas,christmas,sfw,clean,scene,night,night,289,0.271872,3.924507,1.972511,2.641451,环境,天气
christmas,christmas,sfw,clean,scene,couch,couch,182,0.171214,5.417246,2.43756,2.117776,场景,家具
christmas,christmas,sfw,clean,scene,window,window,234,0.220132,2.231813,1.158216,1.172907,场景,家具
christmas,christmas,sfw,clean,pose_action,sitting,sitting,395,0.37159,1.309527,0.389046,1.268806,表情动作,腿部动作
christmas,christmas,sfw,clean,pose_action,:d,:d,210,0.197554,2.633132,1.39678,1.218495,表情动作,笑
christmas,christmas,sfw,clean,pose_action,holding,holding,279,0.262465,1.763636,0.818553,1.13913,表情动作,手部动作(拿着某物)
christmas,christmas,sfw,clean,expression,smile,smile,799,0.751646,1.70064,0.766078,3.717172,表情动作,笑
christmas,christmas,sfw,clean,expression,open mouth,open_mouth,306,0.287865,1.455607,0.541621,1.047413,人物,嘴巴
christmas,christmas,sfw,clean,clothing,santa hat,santa_hat,653,0.614299,76.923079,6.265345,133.327186,服饰,帽子
christmas,christmas,sfw,clean,clothing,santa costume,santa_costume,410,0.385701,77.487487,6.275891,78.401024,服饰,风格
christmas,christmas,sfw,clean,clothing,fur trim,fur_trim,594,0.558796,22.376436,4.483908,34.773695,服饰,装饰
christmas,christmas,sfw,clean,clothing,hat,hat,669,0.629351,8.007994,3.001441,14.272166,服饰,帽子
christmas,christmas,sfw,clean,clothing,red dress,red_dress,291,0.273754,16.455231,4.040474,11.165143,服饰,裙子
christmas,christmas,sfw,clean,clothing,bell,bell,305,0.286924,14.560987,3.864036,10.437676,服饰,小装饰
christmas,christmas,sfw,clean,clothing,belt,belt,185,0.174036,4.820988,2.269329,1.921395,服饰,小装饰
christmas,christmas,sfw,clean,clothing,bow,bow,314,0.29539,1.787002,0.837541,1.325224,服饰,头部装饰物
christmas,christmas,sfw,clean,clothing,dress,dress,332,0.312324,1.309061,0.388532,1.036038,服饰,裙子
christmas,christmas,sfw,clean,clothing,thighhighs,thighhighs,238,0.223895,1.830319,0.872095,0.981243,服饰,袜子
christmas,christmas,sfw,clean,clothing,gloves,gloves,225,0.211665,1.955109,0.967249,0.981215,服饰,手套
christmas,christmas,sfw,clean,clothing,ribbon,ribbon,271,0.254939,1.434308,0.520355,0.895396,服饰,小装饰
christmas,christmas,sfw,clean,prop,christmas tree,christmas_tree,693,0.651929,74.223899,6.213812,137.760396,物品,植物
christmas,christmas,sfw,clean,prop,gift box,gift_box,384,0.361242,63.61775,5.991357,59.648107,物品,餐具
christmas,christmas,sfw,clean,prop,gift,gift,417,0.392286,57.165322,5.837068,58.987752,物品,其他物品
christmas,christmas,sfw,clean,prop,box,box,376,0.353716,45.889371,5.520088,41.984968,物品,其他物品
christmas,christmas,sfw,clean,style_light,blurry,blurry,202,0.190028,1.923545,0.943767,0.85034,画面,背景
cutoffs,cutoffs,sfw,clean,scene,outdoors,outdoors,250,0.408497,1.780874,0.832586,1.756848,环境,大自然
cutoffs,cutoffs,sfw,clean,scene,day,day,179,0.292484,1.899801,0.925848,1.264941,环境,天气
cutoffs,cutoffs,sfw,clean,camera,cowboy shot,cowboy_shot,250,0.408497,2.337967,1.225255,2.306425,镜头,镜头
cutoffs,cutoffs,sfw,clean,pose_action,standing,standing,283,0.462418,2.250137,1.170013,2.566787,表情动作,基础动作
cutoffs,cutoffs,sfw,clean,clothing,denim shorts,denim_shorts,548,0.895425,79.608173,6.314845,195.788697,服饰,裤子
cutoffs,cutoffs,sfw,clean,clothing,denim,denim,556,0.908497,46.968884,5.553633,117.465643,服饰,材质
cutoffs,cutoffs,sfw,clean,clothing,blue shorts,blue_shorts,396,0.647059,40.883745,5.353455,69.006438,服饰,裤子
cutoffs,cutoffs,sfw,clean,clothing,short shorts,short_shorts,605,0.988562,23.186249,4.535198,63.923937,服饰,裤子
cutoffs,cutoffs,sfw,clean,clothing,micro shorts,micro_shorts,188,0.30719,72.23405,6.174607,50.961955,服饰,裤子
cutoffs,cutoffs,sfw,clean,clothing,shorts,shorts,609,0.995098,14.774038,3.884992,41.042364,服饰,裤子
cutoffs,cutoffs,sfw,clean,clothing,midriff,midriff,322,0.526144,9.817279,3.295323,13.022435,服饰,上衣
cutoffs,cutoffs,sfw,clean,clothing,crop top,crop_top,304,0.496732,10.250563,3.357631,12.713823,服饰,上衣
cutoffs,cutoffs,sfw,clean,clothing,shirt,shirt,415,0.678105,2.219527,1.150252,3.955913,服饰,上衣
cutoffs,cutoffs,sfw,clean,clothing,open clothes,open_clothes,184,0.300654,3.278277,1.712938,2.254916,服饰,上衣
cutoffs,cutoffs,sfw,clean,clothing,off shoulder,off_shoulder,190,0.310458,3.09937,1.631975,2.214104,服饰,上半身服装
cutoffs,cutoffs,sfw,clean,clothing,white shirt,white_shirt,260,0.424837,1.95053,0.963866,2.014765,服饰,上衣
playboy bunny,playboy_bunny,sfw,clean,scene,indoors,indoors,562,0.364462,1.360216,0.443835,1.36697,场景,室内
playboy bunny,playboy_bunny,sfw,clean,camera,full body,full_body,365,0.236706,2.005564,1.004008,1.221965,镜头,人物构图
playboy bunny,playboy_bunny,sfw,clean,camera,cowboy shot,cowboy_shot,354,0.229572,1.313919,0.393877,0.772528,镜头,镜头
playboy bunny,playboy_bunny,sfw,clean,camera,looking back,looking_back,172,0.111543,1.638141,0.71206,0.412969,镜头,主角动作
playboy bunny,playboy_bunny,sfw,clean,camera,from behind,from_behind,170,0.110246,1.584237,0.663789,0.393898,镜头,镜头角度
playboy bunny,playboy_bunny,sfw,clean,clothing,strapless leotard,strapless_leotard,1263,0.819066,50.782715,5.666266,129.143482,服饰,上半身服装
playboy bunny,playboy_bunny,sfw,clean,clothing,leotard,leotard,1514,0.981842,26.022422,4.701683,81.324951,服饰,正装
playboy bunny,playboy_bunny,sfw,clean,clothing,wrist cuffs,wrist_cuffs,1044,0.677043,28.782491,4.84712,58.906029,服饰,手
playboy bunny,playboy_bunny,sfw,clean,clothing,strapless,strapless,1284,0.832685,21.252592,4.409567,55.071001,服饰,上半身服装
playboy bunny,playboy_bunny,sfw,clean,clothing,detached collar,detached_collar,1223,0.793126,21.616008,4.434028,52.992132,服饰,上半身服装
playboy bunny,playboy_bunny,sfw,clean,clothing,black leotard,black_leotard,784,0.508431,30.96638,4.952631,45.655514,服饰,上半身服装
playboy bunny,playboy_bunny,sfw,clean,clothing,fake tail,fake_tail,461,0.298962,46.866318,5.55048,37.452407,服饰,其他装饰物
playboy bunny,playboy_bunny,sfw,clean,clothing,highleg leotard,highleg_leotard,648,0.420233,31.477958,4.97627,37.27975,服饰,上半身服装
playboy bunny,playboy_bunny,sfw,clean,clothing,bowtie,bowtie,1034,0.670558,10.8024,3.43328,21.866358,服饰,领口
playboy bunny,playboy_bunny,sfw,clean,clothing,black bowtie,black_bowtie,368,0.238651,28.545362,4.835184,17.558859,服饰,衣服装饰
playboy bunny,playboy_bunny,sfw,clean,clothing,highleg,highleg,674,0.437095,12.051554,3.591147,14.93414,服饰,上衣
playboy bunny,playboy_bunny,sfw,clean,clothing,blue leotard,blue_leotard,191,0.123865,36.100137,5.173932,10.298851,服饰,上半身服装
playboy bunny,playboy_bunny,sfw,clean,prop,cup,cup,160,0.103761,2.816802,1.494058,0.651905,物品,餐具
playboy bunny,playboy_bunny,sfw,clean,style_light,blurry,blurry,223,0.144617,1.463877,0.549795,0.501174,画面,背景
maid,maid,sfw,clean,scene,indoors,indoors,909,0.470741,1.756861,0.813,2.450738,场景,室内
